Nome da campanha,Dia,Status de veiculação,Nível de veiculação,Nome da conta,Identificação da conta,Valor gasto (BRL),Impressões,Alcance,Cliques no link,CPC (custo por clique no link),Tipo de resultado,Resultados,Custo por resultado,Início dos relatórios,Encerramento dos relatórios,Resultados (iniciais)
[JUL][SN]_Card_Condições,2026-08-02,inactive,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,6.81,508,457,1,6.81,Conversas por mensagem iniciadas,1,6.81,2026-08-02,2026-08-02,
[AGO][SN]_Carrossel_Ofertas - Estoque,2026-08-01,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,86.08,5996,3607,54,159.407.407,Conversas por mensagem iniciadas,4,21.52,2026-08-01,2026-08-01,
[JUL][N]_Card_Ofertas,2026-08-01,inactive,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,72.43,7284,4939,42,172.452.381,Conversas por mensagem iniciadas,3,2.414.333.333,2026-08-01,2026-08-01,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-01,inactive,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,10.02,807,772,4,2.505,Conversas por mensagem iniciadas,1,10.02,2026-08-01,2026-08-01,
[JUL][SN]_Card_Condições,2026-08-01,inactive,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,9.43,643,619,6,157.166.667,Conversas por mensagem iniciadas,1,9.43,2026-08-01,2026-08-01,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-26,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,28.6,687,537,30,95.333.333,Conversas por mensagem iniciadas,2,14.3,2026-08-26,2026-08-26,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-26,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,7.21,461,413,10,721,Conversas por mensagem iniciadas,1,7.21,2026-08-26,2026-08-26,
[AGO]_[SN]_Card_Condição - Lote,2026-08-26,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,19.94,1758,1454,10,1.994,Conversas por mensagem iniciadas,2,9.97,2026-08-26,2026-08-26,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-26,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,53.31,6082,4465,47,113.425.532,Conversas por mensagem iniciadas,5,10.662,2026-08-26,2026-08-26,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-26,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,21.95,1432,1107,26,84.423.077,Conversas por mensagem iniciadas,1,21.95,2026-08-26,2026-08-26,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-25,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,91.57,9586,6794,79,115.911.392,Conversas por mensagem iniciadas,3,3.052.333.333,2026-08-25,2026-08-25,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-25,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,40.57,2592,1714,41,9.895.122,Conversas por mensagem iniciadas,3,1.352.333.333,2026-08-25,2026-08-25,
[AGO]_[SN]_Card_Condição - Lote,2026-08-25,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,25.75,1542,1232,10,2.575,Conversas por mensagem iniciadas,1,25.75,2026-08-25,2026-08-25,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-25,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,13.42,747,627,15,89.466.667,Conversas por mensagem iniciadas,1,13.42,2026-08-25,2026-08-25,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-25,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,54.16,1123,858,32,1.6925,Conversas por mensagem iniciadas,4,13.54,2026-08-25,2026-08-25,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-24,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,44.02,1124,910,37,118.972.973,Conversas por mensagem iniciadas,4,11.005,2026-08-24,2026-08-24,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-24,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,13.44,869,738,16,0.84,,,,2026-08-24,2026-08-24,
[AGO]_[SN]_Card_Condição - Lote,2026-08-24,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,33.68,1105,879,8,4.21,Conversas por mensagem iniciadas,1,33.68,2026-08-24,2026-08-24,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-24,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,88.38,9048,6528,72,1.2275,Conversas por mensagem iniciadas,10,8.838,2026-08-24,2026-08-24,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-24,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,42.32,2960,2138,53,79.849.057,Conversas por mensagem iniciadas,2,21.16,2026-08-24,2026-08-24,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-23,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,99.52,8747,5975,67,148.537.313,Conversas por mensagem iniciadas,6,1.658.666.667,2026-08-23,2026-08-23,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-23,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,43.73,3493,2351,37,118.189.189,Conversas por mensagem iniciadas,2,21.865,2026-08-23,2026-08-23,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-23,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,55.92,1542,1117,49,114.122.449,Conversas por mensagem iniciadas,6,9.32,2026-08-23,2026-08-23,
[AGO]_[SN]_Card_Condição - Lote,2026-08-23,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,39.24,1839,1468,8,4.905,Conversas por mensagem iniciadas,1,39.24,2026-08-23,2026-08-23,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-23,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,16.64,1102,940,14,118.857.143,Conversas por mensagem iniciadas,3,554.666.667,2026-08-23,2026-08-23,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-22,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,33.83,820,643,20,1.6915,Conversas por mensagem iniciadas,5,6.766,2026-08-22,2026-08-22,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-22,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,5,295,272,3,166.666.667,,,,2026-08-22,2026-08-22,
[AGO]_[SN]_Card_Condição - Lote,2026-08-22,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,28.6,1568,1256,8,3.575,Conversas por mensagem iniciadas,1,28.6,2026-08-22,2026-08-22,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-22,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,84.18,6380,4600,56,150.321.429,Conversas por mensagem iniciadas,4,21.045,2026-08-22,2026-08-22,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-22,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,23.53,1842,1328,24,98.041.667,Conversas por mensagem iniciadas,2,11.765,2026-08-22,2026-08-22,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-21,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,28.92,618,475,26,111.230.769,Conversas por mensagem iniciadas,2,14.46,2026-08-21,2026-08-21,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-21,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,7.51,510,439,12,62.583.333,Conversas por mensagem iniciadas,1,7.51,2026-08-21,2026-08-21,
[AGO]_[SN]_Card_Condição - Lote,2026-08-21,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,20.68,1164,901,1,20.68,,,,2026-08-21,2026-08-21,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-21,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,31.17,2679,1875,25,1.2468,,,,2026-08-21,2026-08-21,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-21,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,26.53,1748,1166,14,1.895,Conversas por mensagem iniciadas,3,884.333.333,2026-08-21,2026-08-21,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-20,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,20.45,1577,1155,11,185.909.091,Conversas por mensagem iniciadas,3,681.666.667,2026-08-20,2026-08-20,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-20,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,34.52,2226,1526,27,127.851.852,Conversas por mensagem iniciadas,2,17.26,2026-08-20,2026-08-20,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-20,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,10.86,568,489,9,120.666.667,,,,2026-08-20,2026-08-20,
[AGO]_[SN]_Card_Condição - Lote,2026-08-20,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,21.66,1113,863,8,2.7075,Conversas por mensagem iniciadas,1,21.66,2026-08-20,2026-08-20,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-20,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,20.83,427,292,14,148.785.714,Conversas por mensagem iniciadas,4,5.2075,2026-08-20,2026-08-20,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-19,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,24.25,486,337,10,2.425,Conversas por mensagem iniciadas,1,24.25,2026-08-19,2026-08-19,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-19,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,12,663,572,4,3,Conversas por mensagem iniciadas,1,12,2026-08-19,2026-08-19,
[AGO]_[SN]_Card_Condição - Lote,2026-08-19,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,22.63,1117,940,7,323.285.714,Conversas por mensagem iniciadas,1,22.63,2026-08-19,2026-08-19,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-19,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,21.11,2076,1556,15,140.733.333,Conversas por mensagem iniciadas,2,10.555,2026-08-19,2026-08-19,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-19,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,39.38,3069,2059,32,1.230.625,Conversas por mensagem iniciadas,2,19.69,2026-08-19,2026-08-19,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-18,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,24.27,582,408,16,1.516.875,Conversas por mensagem iniciadas,1,24.27,2026-08-18,2026-08-18,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-18,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,11.75,726,621,9,130.555.556,Conversas por mensagem iniciadas,2,5.875,2026-08-18,2026-08-18,
[AGO]_[SN]_Card_Condição - Lote,2026-08-18,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,19.9,724,559,2,9.95,Conversas por mensagem iniciadas,2,9.95,2026-08-18,2026-08-18,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-18,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,20.64,1745,1312,10,2.064,,,,2026-08-18,2026-08-18,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-18,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,39.21,2685,1704,28,140.035.714,Conversas por mensagem iniciadas,3,13.07,2026-08-18,2026-08-18,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-17,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,21.71,2227,1617,20,1.0855,Conversas por mensagem iniciadas,4,5.4275,2026-08-17,2026-08-17,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-17,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,27.95,2273,1565,18,155.277.778,Conversas por mensagem iniciadas,4,6.9875,2026-08-17,2026-08-17,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-17,inactive,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,3.96,240,222,3,1.32,,,,2026-08-17,2026-08-17,
[AGO]_[SN]_Card_Condição - Lote,2026-08-17,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,20.95,826,646,2,10.475,,,,2026-08-17,2026-08-17,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-17,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,9.38,635,526,9,104.222.222,Conversas por mensagem iniciadas,2,4.69,2026-08-17,2026-08-17,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-17,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,18.21,381,280,11,165.545.455,,,,2026-08-17,2026-08-17,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-16,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,25.95,793,595,21,123.571.429,Conversas por mensagem iniciadas,1,25.95,2026-08-16,2026-08-16,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-16,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,13.47,901,738,4,3.3675,Conversas por mensagem iniciadas,1,13.47,2026-08-16,2026-08-16,
[AGO]_[SN]_Card_Condição - Lote,2026-08-16,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,24.81,1358,1063,7,354.428.571,,,,2026-08-16,2026-08-16,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-16,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,26.51,2757,1965,20,1.3255,Conversas por mensagem iniciadas,3,883.666.667,2026-08-16,2026-08-16,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-16,inactive,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,11.47,735,668,9,127.444.444,,,,2026-08-16,2026-08-16,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-16,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,39.85,3354,2194,32,12.453.125,Conversas por mensagem iniciadas,1,39.85,2026-08-16,2026-08-16,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-15,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,12.66,390,293,5,2.532,Conversas por mensagem iniciadas,1,12.66,2026-08-15,2026-08-15,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-15,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,5.55,430,378,4,1.3875,,,,2026-08-15,2026-08-15,
[AGO]_[SN]_Card_Condição - Lote,2026-08-15,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,12.02,698,584,3,400.666.667,Conversas por mensagem iniciadas,1,12.02,2026-08-15,2026-08-15,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-15,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,14.46,1287,959,8,1.8075,Conversas por mensagem iniciadas,1,14.46,2026-08-15,2026-08-15,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-15,inactive,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,5.78,409,380,2,2.89,Conversas por mensagem iniciadas,1,5.78,2026-08-15,2026-08-15,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-15,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,25.98,2279,1483,29,89.586.207,Conversas por mensagem iniciadas,3,8.66,2026-08-15,2026-08-15,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-14,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,16.06,421,301,14,114.714.286,Conversas por mensagem iniciadas,2,08.03,2026-08-14,2026-08-14,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-14,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,7.49,474,381,13,57.615.385,Conversas por mensagem iniciadas,1,7.49,2026-08-14,2026-08-14,
[AGO]_[SN]_Card_Condição - Lote,2026-08-14,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,12.85,642,531,9,142.777.778,,,,2026-08-14,2026-08-14,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-14,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,15.17,1549,1126,9,168.555.556,Conversas por mensagem iniciadas,2,7.585,2026-08-14,2026-08-14,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-14,inactive,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,7.56,365,335,7,01.08,Conversas por mensagem iniciadas,1,7.56,2026-08-14,2026-08-14,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-14,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,25.44,2178,1442,31,82.064.516,Conversas por mensagem iniciadas,1,25.44,2026-08-14,2026-08-14,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-13,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,18.19,504,354,10,1.819,Conversas por mensagem iniciadas,2,9.095,2026-08-13,2026-08-13,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-13,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,8.61,532,412,7,1.23,Conversas por mensagem iniciadas,1,8.61,2026-08-13,2026-08-13,
[AGO]_[SN]_Card_Condição - Lote,2026-08-13,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,20.45,1012,813,10,2.045,Conversas por mensagem iniciadas,1,20.45,2026-08-13,2026-08-13,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-13,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,20.18,1485,1033,14,144.142.857,Conversas por mensagem iniciadas,1,20.18,2026-08-13,2026-08-13,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-13,inactive,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,8.89,477,429,10,889,,,,2026-08-13,2026-08-13,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-13,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,32.9,3124,1992,56,5.875,Conversas por mensagem iniciadas,1,32.9,2026-08-13,2026-08-13,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-12,inactive,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,13.27,521,449,6,221.166.667,Conversas por mensagem iniciadas,1,13.27,2026-08-12,2026-08-12,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-12,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,42.29,4465,2707,63,67.126.984,Conversas por mensagem iniciadas,4,10.5725,2026-08-12,2026-08-12,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-12,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,24.83,1737,1225,24,103.458.333,Conversas por mensagem iniciadas,5,4.966,2026-08-12,2026-08-12,
[AGO]_[SN]_Card_Condição - Lote,2026-08-12,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,22.81,1322,1021,15,152.066.667,Conversas por mensagem iniciadas,4,5.7025,2026-08-12,2026-08-12,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-12,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,12.65,700,546,12,105.416.667,Conversas por mensagem iniciadas,2,6.325,2026-08-12,2026-08-12,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-12,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,24.57,592,441,13,1.89,,,,2026-08-12,2026-08-12,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-11,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,24.89,794,561,13,191.461.538,,,,2026-08-11,2026-08-11,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-11,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,11.05,713,585,11,100.454.545,Conversas por mensagem iniciadas,1,11.05,2026-08-11,2026-08-11,
[AGO]_[SN]_Card_Condição - Lote,2026-08-11,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,26.1,1090,893,12,2.175,Conversas por mensagem iniciadas,4,6.525,2026-08-11,2026-08-11,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-11,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,24.04,2549,1898,18,133.555.556,Conversas por mensagem iniciadas,1,24.04,2026-08-11,2026-08-11,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-11,inactive,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,13.2,603,546,9,146.666.667,Conversas por mensagem iniciadas,2,6.6,2026-08-11,2026-08-11,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-11,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,36.7,3590,2653,47,78.085.106,Conversas por mensagem iniciadas,8,4.5875,2026-08-11,2026-08-11,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-10,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,33.19,2623,1630,34,97.617.647,Conversas por mensagem iniciadas,6,553.166.667,2026-08-10,2026-08-10,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-10,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,11.28,394,308,7,161.142.857,,,,2026-08-10,2026-08-10,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-10,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,10.63,622,483,8,132.875,Conversas por mensagem iniciadas,2,5.315,2026-08-10,2026-08-10,
[AGO]_[SN]_Card_Condição - Lote,2026-08-10,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,22.81,1007,841,7,325.857.143,Conversas por mensagem iniciadas,3,760.333.333,2026-08-10,2026-08-10,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-10,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,17.99,1729,1253,16,1.124.375,,,,2026-08-10,2026-08-10,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-10,inactive,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,10.4,480,417,5,02.08,Conversas por mensagem iniciadas,2,5.2,2026-08-10,2026-08-10,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-09,inactive,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,10.87,499,443,9,120.777.778,,,,2026-08-09,2026-08-09,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-09,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,34.35,2502,1591,33,104.090.909,Conversas por mensagem iniciadas,1,34.35,2026-08-09,2026-08-09,
[AGO]_[SN]_Card_Condição - Lote,2026-08-09,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,22.91,1508,1212,9,254.555.556,Conversas por mensagem iniciadas,2,11.455,2026-08-09,2026-08-09,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-09,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,23.23,2605,1830,19,122.263.158,Conversas por mensagem iniciadas,1,23.23,2026-08-09,2026-08-09,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-09,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,13.9,773,658,11,126.363.636,Conversas por mensagem iniciadas,1,13.9,2026-08-09,2026-08-09,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-08,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,10.16,483,430,6,169.333.333,Conversas por mensagem iniciadas,1,10.16,2026-08-08,2026-08-08,
[AGO]_[SN]_Card_Condição - Lote,2026-08-08,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,17,878,709,5,3.4,Conversas por mensagem iniciadas,1,17,2026-08-08,2026-08-08,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-08,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,15.94,1127,746,6,265.666.667,Conversas por mensagem iniciadas,2,7.97,2026-08-08,2026-08-08,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-08,inactive,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,5.59,356,301,5,1.118,Conversas por mensagem iniciadas,1,5.59,2026-08-08,2026-08-08,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-08,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,31.13,2463,1514,29,107.344.828,Conversas por mensagem iniciadas,1,31.13,2026-08-08,2026-08-08,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-07,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,2.1,106,97,2,01.05,,,,2026-08-07,2026-08-07,
[AGO]_[SN]_Card_Condição - Lote,2026-08-07,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,19.52,1202,929,7,278.857.143,Conversas por mensagem iniciadas,2,9.76,2026-08-07,2026-08-07,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-07,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,19.71,1418,937,11,179.181.818,Conversas por mensagem iniciadas,3,6.57,2026-08-07,2026-08-07,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-07,inactive,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,8.55,408,355,3,2.85,Conversas por mensagem iniciadas,1,8.55,2026-08-07,2026-08-07,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-07,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,25.78,2241,1440,30,85.933.333,Conversas por mensagem iniciadas,2,12.89,2026-08-07,2026-08-07,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-06,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,28.43,2910,1779,33,86.151.515,Conversas por mensagem iniciadas,2,14.215,2026-08-06,2026-08-06,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-06,inactive,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,9.46,488,429,6,157.666.667,Conversas por mensagem iniciadas,1,9.46,2026-08-06,2026-08-06,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-06,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,20.67,1636,1100,7,295.285.714,,,,2026-08-06,2026-08-06,
[AGO]_[SN]_Card_Condição - Lote,2026-08-06,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,19.65,1091,798,7,280.714.286,,,,2026-08-06,2026-08-06,
[AGO]_[SN]_Card_Condição - Lote,2026-08-05,active,campaign,AUTOPLUS [FORD] RIO DO SUL,915043748942329,10.05,444,348,6,1.675,Conversas por mensagem iniciadas,2,5.025,2026-08-05,2026-08-05,
